a,b,c,d,pm
4.8e-06,0.000132012,3.466667e-06,8.53e-05,80.70826938
4.8e-06,0.000132012,3.466667e-06,8.96e-05,80.63332958
4.8e-06,0.000132012,3.733333e-06,3.84e-05,93.27077971
4.8e-06,0.000132012,3.733333e-06,4.27e-05,90.44030303
4.8e-06,0.000132012,3.733333e-06,4.69e-05,88.33548763
4.8e-06,0.000132012,3.733333e-06,5.12e-05,87.33810749
4.8e-06,0.000132012,3.733333e-06,5.55e-05,86.41891952
4.8e-06,0.000132012,3.733333e-06,5.97e-05,85.55164534
4.8e-06,0.000132012,3.733333e-06,6.4e-05,84.73451964
4.8e-06,0.000132012,3.733333e-06,6.83e-05,84.0325994
4.8e-06,0.000132012,3.733333e-06,7.25e-05,83.93720552
4.8e-06,0.000132012,3.733333e-06,7.68e-05,83.84117978
4.8e-06,0.000132012,3.733333e-06,8.11e-05,83.73999637
4.8e-06,0.000132012,3.733333e-06,8.53e-05,83.62668879
4.8e-06,0.000132012,3.733333e-06,8.96e-05,83.51514546
4.8e-06,0.000132012,4.8e-06,3.84e-05,99.23417041
4.8e-06,0.000132012,4.8e-06,4.27e-05,96.28066101
4.8e-06,0.000132012,4.8e-06,4.69e-05,93.57013492
4.8e-06,0.000132012,4.8e-06,5.12e-05,92.00242223
4.8e-06,0.000132012,4.8e-06,5.55e-05,91.01434807
4.8e-06,0.000132012,4.8e-06,5.97e-05,90.07876462
4.8e-06,0.000132012,4.8e-06,6.4e-05,89.19100889
4.8e-06,0.000132012,4.8e-06,6.83e-05,88.33616357
4.8e-06,0.000132012,4.8e-06,7.25e-05,87.74695503
4.8e-06,0.000132012,4.8e-06,7.68e-05,87.60626062
4.8e-06,0.000132012,4.8e-06,8.11e-05,87.46730939
4.8e-06,0.000132012,4.8e-06,8.53e-05,87.31628946
4.8e-06,0.000132012,4.8e-06,8.96e-05,87.16327388
4.8e-06,0.000132012,4.266667e-06,3.84e-05,96.63654329
4.8e-06,0.000132012,4.266667e-06,4.27e-05,93.72978165
4.8e-06,0.000132012,4.266667e-06,4.69e-05,91.07967835
4.8e-06,0.000132012,4.266667e-06,5.12e-05,89.97893073
4.8e-06,0.000132012,4.266667e-06,5.55e-05,89.01684664
4.8e-06,0.000132012,4.266667e-06,5.97e-05,88.11430092
4.8e-06,0.000132012,4.266667e-06,6.4e-05,87.25101672
4.8e-06,0.000132012,4.266667e-06,6.83e-05,86.43024726
4.8e-06,0.000132012,4.266667e-06,7.25e-05,86.09785394
4.8e-06,0.000132012,4.266667e-06,7.68e-05,85.97418487
4.8e-06,0.000132012,4.266667e-06,8.11e-05,85.84884994
4.8e-06,0.000132012,4.266667e-06,8.53e-05,85.71521872
4.8e-06,0.000132012,4.266667e-06,8.96e-05,85.58130268
4.8e-06,0.000132012,4.533333e-06,3.84e-05,100.6710491
4.8e-06,0.000132012,4.533333e-06,4.27e-05,97.69848001
4.8e-06,0.000132012,4.533333e-06,4.69e-05,94.95810227
4.8e-06,0.000132012,4.533333e-06,5.12e-05,93.11850509
4.8e-06,0.000132012,4.533333e-06,5.55e-05,92.11745075
4.8e-06,0.000132012,4.533333e-06,5.97e-05,91.16717062
4.8e-06,0.000132012,4.533333e-06,6.4e-05,90.25986836
4.8e-06,0.000132012,4.533333e-06,6.83e-05,89.39241211
4.8e-06,0.000132012,4.533333e-06,7.25e-05,88.65415701
4.8e-06,0.000132012,4.533333e-06,7.68e-05,88.50447395
4.8e-06,0.000132012,4.533333e-06,8.11e-05,88.35086349
4.8e-06,0.000132012,4.533333e-06,8.53e-05,88.19566463
4.8e-06,0.000132012,4.533333e-06,8.96e-05,88.03421731
4.8e-06,0.000132012,4e-06,3.84e-05,99.78428897
4.8e-06,0.000132012,4e-06,4.27e-05,95.55962741
4.8e-06,0.000132012,4e-06,4.69e-05,91.26741242
4.8e-06,0.000132012,4e-06,5.12e-05,87.98240256
4.8e-06,0.000132012,4e-06,5.55e-05,85.44299255
4.8e-06,0.000132012,4e-06,5.97e-05,82.2651766
4.8e-06,0.000132012,4e-06,6.4e-05,78.36254988
4.8e-06,0.000132012,4e-06,6.83e-05,74.23553563
4.8e-06,0.000132012,4e-06,7.25e-05,70.39929865
4.8e-06,0.000132012,4e-06,7.68e-05,67.06029837
4.8e-06,0.000132012,4e-06,8.11e-05,64.21054186
4.8e-06,0.000132012,4e-06,8.53e-05,61.77588115
4.8e-06,0.000132012,4e-06,8.96e-05,59.67915809
4.8e-06,0.000132012,5.6e-06,3.84e-05,100.2293013
4.8e-06,0.000132012,5.6e-06,4.27e-05,94.91136616
4.8e-06,0.000132012,5.6e-06,4.69e-05,90.09281146
4.8e-06,0.000132012,5.6e-06,5.12e-05,87.07935337
4.8e-06,0.000132012,5.6e-06,5.55e-05,84.32112377
4.8e-06,0.000132012,5.6e-06,5.97e-05,81.03249474
4.8e-06,0.000132012,5.6e-06,6.4e-05,77.17190835
4.8e-06,0.000132012,5.6e-06,6.83e-05,73.16266851
4.8e-06,0.000132012,5.6e-06,7.25e-05,69.4472981
4.8e-06,0.000132012,5.6e-06,7.68e-05,66.20046253
4.8e-06,0.000132012,5.6e-06,8.11e-05,63.41283523
4.8e-06,0.000132012,5.6e-06,8.53e-05,61.01698206
4.8e-06,0.000132012,5.6e-06,8.96e-05,59.18549521
4.8e-06,0.000132012,5.066667e-06,3.84e-05,100.3299926
4.8e-06,0.000132012,5.066667e-06,4.27e-05,94.27376277
4.8e-06,0.000132012,5.066667e-06,4.69e-05,89.2152586
4.8e-06,0.000132012,5.066667e-06,5.12e-05,86.2538678
4.8e-06,0.000132012,5.066667e-06,5.55e-05,83.31433257
4.8e-06,0.000132012,5.066667e-06,5.97e-05,79.93467456
4.8e-06,0.000132012,5.066667e-06,6.4e-05,76.09772048
4.8e-06,0.000132012,5.066667e-06,6.83e-05,72.17667124
4.8e-06,0.000132012,5.066667e-06,7.25e-05,68.55535922
4.8e-06,0.000132012,5.066667e-06,7.68e-05,65.3822791
4.8e-06,0.000132012,5.066667e-06,8.11e-05,63.00156528
4.8e-06,0.000132012,5.066667e-06,8.53e-05,60.96610469
4.8e-06,0.000132012,5.066667e-06,8.96e-05,59.18178936
4.8e-06,0.0003889991,5.333333e-06,3.84e-05,85.5700111
4.8e-06,0.0003889991,5.333333e-06,4.27e-05,86.83728524
4.8e-06,0.0003889991,5.333333e-06,4.69e-05,88.0066178
4.8e-06,0.0003889991,5.333333e-06,5.12e-05,89.10757601
4.8e-06,0.0003889991,5.333333e-06,5.55e-05,90.31789706
4.8e-06,0.0003889991,5.333333e-06,5.97e-05,91.42752096
4.8e-06,0.0003889991,5.333333e-06,6.4e-05,92.41313776
4.8e-06,0.0003889991,5.333333e-06,6.83e-05,93.29308683
4.8e-06,0.0003889991,5.333333e-06,7.25e-05,94.06166986
4.8e-06,0.0003889991,5.333333e-06,7.68e-05,94.31580888
4.8e-06,0.0003889991,5.333333e-06,8.11e-05,94.36213746
4.8e-06,0.0003889991,5.333333e-06,8.53e-05,94.22524187
4.8e-06,0.0003889991,5.333333e-06,8.96e-05,93.91836009
4.8e-06,0.0003889991,2.4e-06,3.84e-05,86.54645524
4.8e-06,0.0003889991,2.4e-06,4.27e-05,87.78202428
4.8e-06,0.0003889991,2.4e-06,4.69e-05,88.92502048
4.8e-06,0.0003889991,2.4e-06,5.12e-05,90.00402301
4.8e-06,0.0003889991,2.4e-06,5.55e-05,91.18867189
4.8e-06,0.0003889991,2.4e-06,5.97e-05,92.28090891
4.8e-06,0.0003889991,2.4e-06,6.4e-05,93.25568532
4.8e-06,0.0003889991,2.4e-06,6.83e-05,94.12320856
4.8e-06,0.0003889991,2.4e-06,7.25e-05,94.84868592
4.8e-06,0.0003889991,2.4e-06,7.68e-05,95.05493164
4.8e-06,0.0003889991,2.4e-06,8.11e-05,95.06038508
4.8e-06,0.0003889991,2.4e-06,8.53e-05,94.89150374
4.8e-06,0.0003889991,2.4e-06,8.96e-05,94.5260038
4.8e-06,0.0003889991,2.666667e-06,3.84e-05,88.83405895
4.8e-06,0.0003889991,2.666667e-06,4.27e-05,89.99834818
4.8e-06,0.0003889991,2.666667e-06,4.69e-05,91.08197313
4.8e-06,0.0003889991,2.666667e-06,5.12e-05,92.11132481
4.8e-06,0.0003889991,2.666667e-06,5.55e-05,93.23689731
4.8e-06,0.0003889991,2.666667e-06,5.97e-05,94.29423073
4.8e-06,0.0003889991,2.666667e-06,6.4e-05,95.23879621
4.8e-06,0.0003889991,2.666667e-06,6.83e-05,96.09542163
4.8e-06,0.0003889991,2.666667e-06,7.25e-05,96.70748622
4.8e-06,0.0003889991,2.666667e-06,7.68e-05,96.82306465
4.8e-06,0.0003889991,2.666667e-06,8.11e-05,96.73697986
4.8e-06,0.0003889991,2.666667e-06,8.53e-05,96.4527476
4.8e-06,0.0003889991,2.666667e-06,8.96e-05,95.85229519
4.8e-06,0.0003889991,2.933333e-06,3.84e-05,90.50315597
4.8e-06,0.0003889991,2.933333e-06,4.27e-05,91.61869789
4.8e-06,0.0003889991,2.933333e-06,4.69e-05,92.66073737
4.8e-06,0.0003889991,2.933333e-06,5.12e-05,93.65526881
4.8e-06,0.0003889991,2.933333e-06,5.55e-05,94.73885612
4.8e-06,0.0003889991,2.933333e-06,5.97e-05,95.776005
4.8e-06,0.0003889991,2.933333e-06,6.4e-05,96.70688263
4.8e-06,0.0003889991,2.933333e-06,6.83e-05,97.55148856
4.8e-06,0.0003889991,2.933333e-06,7.25e-05,98.09284015
4.8e-06,0.0003889991,2.933333e-06,7.68e-05,98.144291
4.8e-06,0.0003889991,2.933333e-06,8.11e-05,97.99566223
4.8e-06,0.0003889991,2.933333e-06,8.53e-05,97.63748597
4.8e-06,0.0003889991,2.933333e-06,8.96e-05,96.57707395
4.8e-06,0.0003889991,3.2e-06,3.84e-05,92.5091255
4.8e-06,0.0003889991,3.2e-06,4.27e-05,93.56721667
4.8e-06,0.0003889991,3.2e-06,4.69e-05,94.56628474
4.8e-06,0.0003889991,3.2e-06,5.12e-05,95.51993048
4.8e-06,0.0003889991,3.2e-06,5.55e-05,96.55397432
4.8e-06,0.0003889991,3.2e-06,5.97e-05,97.57285462
4.8e-06,0.0003889991,3.2e-06,6.4e-05,98.49329733
4.8e-06,0.0003889991,3.2e-06,6.83e-05,99.33363634
4.8e-06,0.0003889991,3.2e-06,7.25e-05,99.7885395
4.8e-06,0.0003889991,3.2e-06,7.68e-05,99.77538286
4.8e-06,0.0003889991,3.2e-06,8.11e-05,99.55389215
4.8e-06,0.0003889991,3.2e-06,8.53e-05,99.11444952
4.8e-06,0.0003889991,3.2e-06,8.96e-05,97.37118745
4.8e-06,0.0003889991,3.466667e-06,3.84e-05,89.05039351
4.8e-06,0.0003889991,3.466667e-06,4.27e-05,86.37254873
4.8e-06,0.0003889991,3.466667e-06,4.69e-05,84.88828112
4.8e-06,0.0003889991,3.466667e-06,5.12e-05,83.96057556
4.8e-06,0.0003889991,3.466667e-06,5.55e-05,83.10709326
4.8e-06,0.0003889991,3.466667e-06,5.97e-05,82.31519864
4.8e-06,0.0003889991,3.466667e-06,6.4e-05,81.57334887
4.8e-06,0.0003889991,3.466667e-06,6.83e-05,81.17758219
4.8e-06,0.0003889991,3.466667e-06,7.25e-05,81.12816763
4.8e-06,0.0003889991,3.466667e-06,7.68e-05,81.06583696
4.8e-06,0.0003889991,3.466667e-06,8.11e-05,80.99555387
4.8e-06,0.0003889991,3.466667e-06,8.53e-05,80.9250298
4.8e-06,0.0003889991,3.466667e-06,8.96e-05,80.85171081
4.8e-06,0.0003889991,3.733333e-06,3.84e-05,93.66205952
4.8e-06,0.0003889991,3.733333e-06,4.27e-05,90.85498931
4.8e-06,0.0003889991,3.733333e-06,4.69e-05,88.60101578
4.8e-06,0.0003889991,3.733333e-06,5.12e-05,87.6138598
4.8e-06,0.0003889991,3.733333e-06,5.55e-05,86.70376473
4.8e-06,0.0003889991,3.733333e-06,5.97e-05,85.84480351
4.8e-06,0.0003889991,3.733333e-06,6.4e-05,85.03524987
4.8e-06,0.0003889991,3.733333e-06,6.83e-05,84.26784737
4.8e-06,0.0003889991,3.733333e-06,7.25e-05,84.12968969
4.8e-06,0.0003889991,3.733333e-06,7.68e-05,84.03621294
4.8e-06,0.0003889991,3.733333e-06,8.11e-05,83.93743815
4.8e-06,0.0003889991,3.733333e-06,8.53e-05,83.82649507
4.8e-06,0.0003889991,3.733333e-06,8.96e-05,83.71722222
4.8e-06,0.0003889991,4.8e-06,3.84e-05,99.58144805
4.8e-06,0.0003889991,4.8e-06,4.27e-05,96.65941965
4.8e-06,0.0003889991,4.8e-06,4.69e-05,93.97445123
4.8e-06,0.0003889991,4.8e-06,5.12e-05,92.24466813
4.8e-06,0.0003889991,4.8e-06,5.55e-05,91.26846566
4.8e-06,0.0003889991,4.8e-06,5.97e-05,90.34377492
4.8e-06,0.0003889991,4.8e-06,6.4e-05,89.46602764
4.8e-06,0.0003889991,4.8e-06,6.83e-05,88.62052187
4.8e-06,0.0003889991,4.8e-06,7.25e-05,87.91449029
4.8e-06,0.0003889991,4.8e-06,7.68e-05,87.77720151
4.8e-06,0.0003889991,4.8e-06,8.11e-05,87.64152396
4.8e-06,0.0003889991,4.8e-06,8.53e-05,87.49369043
4.8e-06,0.0003889991,4.8e-06,8.96e-05,87.34370901
4.8e-06,0.0003889991,4.266667e-06,3.84e-05,97.00349009
4.8e-06,0.0003889991,4.266667e-06,4.27e-05,94.12480443
4.8e-06,0.0003889991,4.266667e-06,4.69e-05,91.49699896
4.8e-06,0.0003889991,4.266667e-06,5.12e-05,90.23588382
4.8e-06,0.0003889991,4.266667e-06,5.55e-05,89.28452294
4.8e-06,0.0003889991,4.266667e-06,5.97e-05,88.3917098
4.8e-06,0.0003889991,4.266667e-06,6.4e-05,87.53744722
4.8e-06,0.0003889991,4.266667e-06,6.83e-05,86.72497289
4.8e-06,0.0003889991,4.266667e-06,7.25e-05,86.2763125
4.8e-06,0.0003889991,4.266667e-06,7.68e-05,86.15567751
4.8e-06,0.0003889991,4.266667e-06,8.11e-05,86.03328925
4.8e-06,0.0003889991,4.266667e-06,8.53e-05,85.90245641
4.8e-06,0.0003889991,4.266667e-06,8.96e-05,85.7712488
4.8e-06,0.0003889991,4.533333e-06,3.84e-05,101.0071554
4.8e-06,0.0003889991,4.533333e-06,4.27e-05,98.06784463
4.8e-06,0.0003889991,4.533333e-06,4.69e-05,95.35479291
4.8e-06,0.0003889991,4.533333e-06,5.12e-05,93.35254414
4.8e-06,0.0003889991,4.533333e-06,5.55e-05,92.36397065
4.8e-06,0.0003889991,4.533333e-06,5.97e-05,91.42517773
4.8e-06,0.0003889991,4.533333e-06,6.4e-05,90.52850595
4.8e-06,0.0003889991,4.533333e-06,6.83e-05,89.67089431
4.8e-06,0.0003889991,4.533333e-06,7.25e-05,88.84405188
4.8e-06,0.0003889991,4.533333e-06,7.68e-05,88.669536
4.8e-06,0.0003889991,4.533333e-06,8.11e-05,88.51940574
4.8e-06,0.0003889991,4.533333e-06,8.53e-05,88.36758294
4.8e-06,0.0003889991,4.533333e-06,8.96e-05,88.20935131
4.8e-06,0.0003889991,4e-06,3.84e-05,100.0696501
4.8e-06,0.0003889991,4e-06,4.27e-05,96.00896505
4.8e-06,0.0003889991,4e-06,4.69e-05,91.78725407
4.8e-06,0.0003889991,4e-06,5.12e-05,88.44320672
4.8e-06,0.0003889991,4e-06,5.55e-05,85.95560665
4.8e-06,0.0003889991,4e-06,5.97e-05,82.81829747
4.8e-06,0.0003889991,4e-06,6.4e-05,78.93013923
4.8e-06,0.0003889991,4e-06,6.83e-05,74.79455234
4.8e-06,0.0003889991,4e-06,7.25e-05,70.9390147
4.8e-06,0.0003889991,4e-06,7.68e-05,67.58025469
4.8e-06,0.0003889991,4e-06,8.11e-05,64.71390128
4.8e-06,0.0003889991,4e-06,8.53e-05,62.26615489
4.8e-06,0.0003889991,4e-06,8.96e-05,60.15922778
4.8e-06,0.0003889991,5.6e-06,3.84e-05,100.5369511
4.8e-06,0.0003889991,5.6e-06,4.27e-05,95.40457582
4.8e-06,0.0003889991,5.6e-06,4.69e-05,90.65692733
4.8e-06,0.0003889991,5.6e-06,5.12e-05,87.58118242
4.8e-06,0.0003889991,5.6e-06,5.55e-05,84.8777454
4.8e-06,0.0003889991,5.6e-06,5.97e-05,81.62974558
4.8e-06,0.0003889991,5.6e-06,6.4e-05,77.78313762
4.8e-06,0.0003889991,5.6e-06,6.83e-05,73.76422922
4.8e-06,0.0003889991,5.6e-06,7.25e-05,70.02867464
4.8e-06,0.0003889991,5.6e-06,7.68e-05,66.76129673
4.8e-06,0.0003889991,5.6e-06,8.11e-05,63.95637663
4.8e-06,0.0003889991,5.6e-06,8.53e-05,61.54684163
4.8e-06,0.0003889991,5.6e-06,8.96e-05,59.54923942
4.8e-06,0.0003889991,5.066667e-06,3.84e-05,100.7616309
4.8e-06,0.0003889991,5.066667e-06,4.27e-05,94.80250404
4.8e-06,0.0003889991,5.066667e-06,4.69e-05,89.69221557
4.8e-06,0.0003889991,5.066667e-06,5.12e-05,86.78972924
4.8e-06,0.0003889991,5.066667e-06,5.55e-05,83.90691791
4.8e-06,0.0003889991,5.066667e-06,5.97e-05,80.56785077
4.8e-06,0.0003889991,5.066667e-06,6.4e-05,76.74424526
4.8e-06,0.0003889991,5.066667e-06,6.83e-05,72.81263018
4.8e-06,0.0003889991,5.066667e-06,7.25e-05,69.17043631
4.8e-06,0.0003889991,5.066667e-06,7.68e-05,65.97618979
4.8e-06,0.0003889991,5.066667e-06,8.11e-05,63.40183164
4.8e-06,0.0003889991,5.066667e-06,8.53e-05,61.3584632
4.8e-06,0.0003889991,5.066667e-06,8.96e-05,59.566983
4.8e-06,4.48e-05,5.333333e-06,3.84e-05,85.24269993
4.8e-06,4.48e-05,5.333333e-06,4.27e-05,86.53004075
4.8e-06,4.48e-05,5.333333e-06,4.69e-05,87.71878756
4.8e-06,4.48e-05,5.333333e-06,5.12e-05,88.87169536
4.8e-06,4.48e-05,5.333333e-06,5.55e-05,90.14322927
4.8e-06,4.48e-05,5.333333e-06,5.97e-05,91.25668687
4.8e-06,4.48e-05,5.333333e-06,6.4e-05,92.24588905
4.8e-06,4.48e-05,5.333333e-06,6.83e-05,93.12930031
4.8e-06,4.48e-05,5.333333e-06,7.25e-05,93.72816857
4.8e-06,4.48e-05,5.333333e-06,7.68e-05,93.93631074
4.8e-06,4.48e-05,5.333333e-06,8.11e-05,93.93394204
4.8e-06,4.48e-05,5.333333e-06,8.53e-05,93.74596477
4.8e-06,4.48e-05,5.333333e-06,8.96e-05,93.38558852
4.8e-06,4.48e-05,2.4e-06,3.84e-05,86.23532591
4.8e-06,4.48e-05,2.4e-06,4.27e-05,87.49048063
4.8e-06,4.48e-05,2.4e-06,4.69e-05,88.65256314
4.8e-06,4.48e-05,2.4e-06,5.12e-05,89.77771212
4.8e-06,4.48e-05,2.4e-06,5.55e-05,91.02713906
4.8e-06,4.48e-05,2.4e-06,5.97e-05,92.12363329
4.8e-06,4.48e-05,2.4e-06,6.4e-05,93.10248144
4.8e-06,4.48e-05,2.4e-06,6.83e-05,93.97383771
4.8e-06,4.48e-05,2.4e-06,7.25e-05,94.51743349
4.8e-06,4.48e-05,2.4e-06,7.68e-05,94.67679079
4.8e-06,4.48e-05,2.4e-06,8.11e-05,94.63266793
4.8e-06,4.48e-05,2.4e-06,8.53e-05,94.4118698
4.8e-06,4.48e-05,2.4e-06,8.96e-05,93.87352868
4.8e-06,4.48e-05,2.666667e-06,3.84e-05,88.56226178
4.8e-06,4.48e-05,2.666667e-06,4.27e-05,89.7450122
4.8e-06,4.48e-05,2.666667e-06,4.69e-05,90.84693549
4.8e-06,4.48e-05,2.666667e-06,5.12e-05,91.90485777
4.8e-06,4.48e-05,2.666667e-06,5.55e-05,93.10875877
4.8e-06,4.48e-05,2.666667e-06,5.97e-05,94.17141527
4.8e-06,4.48e-05,2.666667e-06,6.4e-05,95.12102169
4.8e-06,4.48e-05,2.666667e-06,6.83e-05,95.98271721
4.8e-06,4.48e-05,2.666667e-06,7.25e-05,96.3849197
4.8e-06,4.48e-05,2.666667e-06,7.68e-05,96.45166223
4.8e-06,4.48e-05,2.666667e-06,8.11e-05,96.31379452
4.8e-06,4.48e-05,2.666667e-06,8.53e-05,95.9741702
4.8e-06,4.48e-05,2.666667e-06,8.96e-05,94.81140579
4.8e-06,4.48e-05,2.933333e-06,3.84e-05,90.26130757
4.8e-06,4.48e-05,2.933333e-06,4.27e-05,91.39448759
4.8e-06,4.48e-05,2.933333e-06,4.69e-05,92.45422763
4.8e-06,4.48e-05,2.933333e-06,5.12e-05,93.46726646
4.8e-06,4.48e-05,2.933333e-06,5.55e-05,94.63744651
4.8e-06,4.48e-05,2.933333e-06,5.97e-05,95.68077386
4.8e-06,4.48e-05,2.933333e-06,6.4e-05,96.61754884
4.8e-06,4.48e-05,2.933333e-06,6.83e-05,97.46799789
4.8e-06,4.48e-05,2.933333e-06,7.25e-05,97.77995485
4.8e-06,4.48e-05,2.933333e-06,7.68e-05,97.78102155
4.8e-06,4.48e-05,2.933333e-06,8.11e-05,97.57896571
4.8e-06,4.48e-05,2.933333e-06,8.53e-05,97.16251072
4.8e-06,4.48e-05,2.933333e-06,8.96e-05,95.46703508
4.8e-06,4.48e-05,3.2e-06,3.84e-05,92.30453259
4.8e-06,4.48e-05,3.2e-06,4.27e-05,93.37925197
4.8e-06,4.48e-05,3.2e-06,4.69e-05,94.39544063
4.8e-06,4.48e-05,3.2e-06,5.12e-05,95.3670399
4.8e-06,4.48e-05,3.2e-06,5.55e-05,96.48741424
4.8e-06,4.48e-05,3.2e-06,5.97e-05,97.51360613
4.8e-06,4.48e-05,3.2e-06,6.4e-05,98.44108447
4.8e-06,4.48e-05,3.2e-06,6.83e-05,99.28840292
4.8e-06,4.48e-05,3.2e-06,7.25e-05,99.4912511
4.8e-06,4.48e-05,3.2e-06,7.68e-05,99.42576746
4.8e-06,4.48e-05,3.2e-06,8.11e-05,99.14766667
4.8e-06,4.48e-05,3.2e-06,8.53e-05,98.29890918
4.8e-06,4.48e-05,3.2e-06,8.96e-05,96.17152832
4.8e-06,4.48e-05,3.466667e-06,3.84e-05,87.870919
4.8e-06,4.48e-05,3.466667e-06,4.27e-05,85.14886597
4.8e-06,4.48e-05,3.466667e-06,4.69e-05,84.06823242
4.8e-06,4.48e-05,3.466667e-06,5.12e-05,83.11962022
4.8e-06,4.48e-05,3.466667e-06,5.55e-05,82.24755226
4.8e-06,4.48e-05,3.466667e-06,5.97e-05,81.4389857
4.8e-06,4.48e-05,3.466667e-06,6.4e-05,80.68202846
4.8e-06,4.48e-05,3.466667e-06,6.83e-05,80.59181958
4.8e-06,4.48e-05,3.466667e-06,7.25e-05,80.5372757
4.8e-06,4.48e-05,3.466667e-06,7.68e-05,80.46989033
4.8e-06,4.48e-05,3.466667e-06,8.11e-05,80.39476373
4.8e-06,4.48e-05,3.466667e-06,8.53e-05,80.31948702
4.8e-06,4.48e-05,3.466667e-06,8.96e-05,80.24161549
4.8e-06,4.48e-05,3.733333e-06,3.84e-05,92.56820501
4.8e-06,4.48e-05,3.733333e-06,4.27e-05,89.69771122
4.8e-06,4.48e-05,3.733333e-06,4.69e-05,87.85829679
4.8e-06,4.48e-05,3.733333e-06,5.12e-05,86.84298813
4.8e-06,4.48e-05,3.733333e-06,5.55e-05,85.90785198
4.8e-06,4.48e-05,3.733333e-06,5.97e-05,85.02599226
4.8e-06,4.48e-05,3.733333e-06,6.4e-05,84.19558166
4.8e-06,4.48e-05,3.733333e-06,6.83e-05,83.6917682
4.8e-06,4.48e-05,3.733333e-06,7.25e-05,83.59167631
4.8e-06,4.48e-05,3.733333e-06,7.68e-05,83.49106927
4.8e-06,4.48e-05,3.733333e-06,8.11e-05,83.38553841
4.8e-06,4.48e-05,3.733333e-06,8.53e-05,83.2679615
4.8e-06,4.48e-05,3.733333e-06,8.96e-05,83.15230792
4.8e-06,4.48e-05,4.8e-06,3.84e-05,98.60882699
4.8e-06,4.48e-05,4.8e-06,4.27e-05,95.6004871
4.8e-06,4.48e-05,4.8e-06,4.69e-05,92.84582453
4.8e-06,4.48e-05,4.8e-06,5.12e-05,91.56664855
4.8e-06,4.48e-05,4.8e-06,5.55e-05,90.55754548
4.8e-06,4.48e-05,4.8e-06,5.97e-05,89.60267366
4.8e-06,4.48e-05,4.8e-06,6.4e-05,88.69720513
4.8e-06,4.48e-05,4.8e-06,6.83e-05,87.82583848
4.8e-06,4.48e-05,4.8e-06,7.25e-05,87.44577921
4.8e-06,4.48e-05,4.8e-06,7.68e-05,87.29893668
4.8e-06,4.48e-05,4.8e-06,8.11e-05,87.15406826
4.8e-06,4.48e-05,4.8e-06,8.53e-05,86.9972739
4.8e-06,4.48e-05,4.8e-06,8.96e-05,86.83875721
4.8e-06,4.48e-05,4.266667e-06,3.84e-05,95.97662106
4.8e-06,4.48e-05,4.266667e-06,4.27e-05,93.02129413
4.8e-06,4.48e-05,4.266667e-06,4.69e-05,90.56983598
4.8e-06,4.48e-05,4.266667e-06,5.12e-05,89.51709711
4.8e-06,4.48e-05,4.266667e-06,5.55e-05,88.53608765
4.8e-06,4.48e-05,4.266667e-06,5.97e-05,87.61636938
4.8e-06,4.48e-05,4.266667e-06,6.4e-05,86.73716972
4.8e-06,4.48e-05,4.266667e-06,6.83e-05,85.90250598
4.8e-06,4.48e-05,4.266667e-06,7.25e-05,85.77725983
4.8e-06,4.48e-05,4.266667e-06,7.68e-05,85.64812203
4.8e-06,4.48e-05,4.266667e-06,8.11e-05,85.51746509
4.8e-06,4.48e-05,4.266667e-06,8.53e-05,85.37877016
4.8e-06,4.48e-05,4.266667e-06,8.96e-05,85.23994595
4.8e-06,4.48e-05,4.533333e-06,3.84e-05,100.0653819
4.8e-06,4.48e-05,4.533333e-06,4.27e-05,97.03469827
4.8e-06,4.48e-05,4.533333e-06,4.69e-05,94.24695044
4.8e-06,4.48e-05,4.533333e-06,5.12e-05,92.69728032
4.8e-06,4.48e-05,4.533333e-06,5.55e-05,91.67407953
4.8e-06,4.48e-05,4.533333e-06,5.97e-05,90.70342422
4.8e-06,4.48e-05,4.533333e-06,6.4e-05,89.77727661
4.8e-06,4.48e-05,4.533333e-06,6.83e-05,88.89238031
4.8e-06,4.48e-05,4.533333e-06,7.25e-05,88.36378902
4.8e-06,4.48e-05,4.533333e-06,7.68e-05,88.20758988
4.8e-06,4.48e-05,4.533333e-06,8.11e-05,88.04768185
4.8e-06,4.48e-05,4.533333e-06,8.53e-05,87.88636723
4.8e-06,4.48e-05,4.533333e-06,8.96e-05,87.71908683
4.8e-06,4.48e-05,4e-06,3.84e-05,99.25721339
4.8e-06,4.48e-05,4e-06,4.27e-05,94.73765921
4.8e-06,4.48e-05,4e-06,4.69e-05,90.3185361
4.8e-06,4.48e-05,4e-06,5.12e-05,87.13793407
4.8e-06,4.48e-05,4e-06,5.55e-05,84.50653338
4.8e-06,4.48e-05,4e-06,5.97e-05,81.25803523
4.8e-06,4.48e-05,4e-06,6.4e-05,77.33147941
4.8e-06,4.48e-05,4e-06,6.83e-05,73.22118679
4.8e-06,4.48e-05,4e-06,7.25e-05,69.42000173
4.8e-06,4.48e-05,4e-06,7.68e-05,66.11648863
4.8e-06,4.48e-05,4e-06,8.11e-05,63.29650312
4.8e-06,4.48e-05,4e-06,8.53e-05,60.88539207
4.8e-06,4.48e-05,4e-06,8.96e-05,58.80714478
4.8e-06,4.48e-05,5.6e-06,3.84e-05,99.58494508
4.8e-06,4.48e-05,5.6e-06,4.27e-05,94.01036833
4.8e-06,4.48e-05,5.6e-06,4.69e-05,89.06462842
4.8e-06,4.48e-05,5.6e-06,5.12e-05,86.16157307
